id,k,eigs,ri,voi
230098,18,8,0.211413,3.392102
230098,18,10,0.271256,3.081477
230098,18,12,0.224638,3.071889
230098,18,14,0.232245,3.007077
230098,18,16,0.206280,3.192904
230098,18,18,0.150867,3.243602
23050,60,2,0.134406,5.171851
23050,60,8,0.280417,3.564309
23050,60,14,0.271182,3.491284
23050,60,20,0.252619,3.379008
23050,60,26,0.245356,3.280396
23050,60,32,0.205523,3.308037
23050,60,38,0.190224,3.401184
23050,60,44,0.173323,3.358573
23050,60,50,0.153539,3.385252
23050,60,56,0.135440,3.468843
23050,60,60,0.126403,3.465092
232076,6,2,0.406673,2.796520
232076,6,3,0.415153,2.764534
232076,6,4,0.510813,2.515419
232076,6,5,0.469107,2.414957
232076,6,6,0.596265,2.110490
235098,41,2,0.192129,4.062460
235098,41,7,0.316931,2.859319
235098,41,12,0.231354,3.112755
235098,41,17,0.329413,2.770973
235098,41,22,0.314326,2.827392
235098,41,27,0.216206,3.091600
235098,41,32,0.251713,2.974096
235098,41,37,0.204300,3.065341
235098,41,41,0.200360,3.087751
238025,8,2,0.220495,2.846680
238025,8,3,0.425512,2.477951
238025,8,4,0.480651,2.247109
238025,8,5,0.584110,2.092460
238025,8,6,0.555055,2.287782
238025,8,7,0.460906,2.248574
238025,8,8,0.511711,2.354632
243095,43,2,0.401724,4.985326
243095,43,7,0.707595,2.896863
243095,43,12,0.398021,3.193428
243095,43,17,0.446293,3.005844
243095,43,22,0.382141,3.038046
243095,43,27,0.456471,2.881102
243095,43,32,0.434888,2.890935
243095,43,37,0.398683,2.880837
243095,43,42,0.382960,2.925526
243095,43,43,0.390318,2.912862
246009,7,2,0.228913,2.920415
246009,7,3,0.253435,2.572430
246009,7,4,0.168518,2.747932
246009,7,5,0.219596,2.357189
246009,7,6,0.135259,2.847302
246009,7,7,0.193064,2.423018
247003,23,2,0.009090,4.854202
247003,23,5,0.042080,4.201292
247003,23,8,0.051302,4.002829
247003,23,11,0.051042,3.939114
247003,23,14,0.051570,3.828189
247003,23,17,0.036389,3.920370
247003,23,20,0.024891,4.039851
247003,23,23,0.010461,3.950693
247012,12,2,0.071243,4.147445
247012,12,4,0.105364,3.467339
247012,12,6,0.111876,3.473818
247012,12,8,0.140970,3.308484
247012,12,10,0.392670,3.146613
247012,12,12,0.394155,3.053970
249021,28,2,0.096158,4.624001
249021,28,5,0.200418,3.657144
249021,28,8,0.233810,3.377661
249021,28,11,0.189631,3.543227
249021,28,14,0.168570,3.540912
249021,28,17,0.177486,3.432020
249021,28,20,0.216412,3.234681
249021,28,23,0.164512,3.371894
249021,28,26,0.312611,3.020997
249021,28,28,0.283079,3.149838
250047,11,2,0.359882,3.167154
250047,11,4,0.461092,2.788845
250047,11,6,0.450567,2.592677
250047,11,8,0.442158,2.539200
250047,11,10,0.400629,2.580492
250047,11,11,0.409461,2.472566
250087,27,2,0.174910,4.152631
250087,27,5,0.356194,2.863121
250087,27,8,0.415778,2.502961
250087,27,11,0.385164,2.578294
250087,27,14,0.293568,2.665581
250087,27,17,0.276224,2.760385
250087,27,20,0.245533,2.817037
250087,27,23,0.276164,2.754524
250087,27,26,0.272896,2.736290
250087,27,27,0.217075,2.904114
253016,38,2,0.083582,5.255441
253016,38,6,0.161032,4.001432
253016,38,10,0.201805,3.578239
253016,38,14,0.177288,3.709773
253016,38,18,0.170968,3.648302
253016,38,22,0.164764,3.633669
253016,38,26,0.158960,3.596735
253016,38,30,0.135305,3.567198
253016,38,34,0.128631,3.607690
253016,38,38,0.111757,3.632686
253092,8,2,0.307968,3.713772
253092,8,3,0.331834,3.380290
253092,8,4,0.389576,3.084848
253092,8,5,0.404778,3.000043
253092,8,6,0.379760,2.808888
253092,8,7,0.387999,2.660943
253092,8,8,0.393093,2.716696
257098,15,2,0.151082,3.494194
257098,15,4,0.187198,3.382256
257098,15,6,0.156925,3.345185
257098,15,8,0.283093,3.041485
257098,15,10,0.238265,3.022999
257098,15,12,0.208526,3.220657
257098,15,14,0.202687,3.123923
257098,15,15,0.218426,2.964228
258089,43,2,0.119337,5.067167
258089,43,7,0.203709,3.629851
258089,43,12,0.212520,3.467499
258089,43,17,0.222005,3.387901
258089,43,22,0.225700,3.413495
258089,43,27,0.167320,3.610224
258089,43,32,0.141166,3.673673
258089,43,37,0.109620,3.776195
258089,43,42,0.087918,3.758324
258089,43,43,0.093439,3.749815
259060,20,2,0.171428,4.308595
259060,20,4,0.345244,3.055185
259060,20,6,0.316381,3.133322
259060,20,8,0.410049,2.761401
259060,20,10,0.348541,2.834210
259060,20,12,0.361012,2.761488
259060,20,14,0.337616,2.843053
259060,20,16,0.333433,2.766938
259060,20,18,0.256752,2.914254
259060,20,20,0.248193,2.948789
267036,27,2,0.175495,4.145160
267036,27,5,0.297632,3.096098
267036,27,8,0.326110,2.910071
267036,27,11,0.334242,2.843656
267036,27,14,0.283697,2.983922
267036,27,17,0.270747,3.018385
267036,27,20,0.175520,3.379970
267036,27,23,0.207653,3.120895
267036,27,26,0.195766,3.123496
267036,27,27,0.201549,3.125707
268048,20,2,0.132574,4.316744
268048,20,4,0.112425,3.806944
268048,20,6,0.165475,3.332504
268048,20,8,0.163794,3.340749
268048,20,10,0.209651,3.304239
268048,20,12,0.194742,3.223982
268048,20,14,0.202404,3.170542
268048,20,16,0.245858,3.145568
268048,20,18,0.219988,3.291088
268048,20,20,0.222104,3.269616
268074,14,2,0.121551,4.109471
268074,14,4,0.156204,3.678867
268074,14,6,0.163803,3.550546
268074,14,8,0.170044,3.469828
268074,14,10,0.115615,3.512527
268074,14,12,0.098842,3.623592
268074,14,14,0.262170,3.271494
277053,32,2,0.055447,5.025465
277053,32,6,0.143517,3.659192
277053,32,10,0.134299,3.580131
277053,32,14,0.112685,3.772075
277053,32,18,0.108494,3.707199
277053,32,22,0.096826,3.683808
277053,32,26,0.035150,3.862059
277053,32,30,0.035726,3.746562
277053,32,32,0.036994,3.772263
279005,13,2,0.274154,2.999197
279005,13,4,0.331027,2.378708
279005,13,6,0.339287,2.352013
279005,13,8,0.397688,2.178206
279005,13,10,0.405532,2.014824
279005,13,12,0.305766,2.291818
279005,13,13,0.374691,2.153863
28083,18,2,0.162429,3.617708
28083,18,4,0.263458,2.934043
28083,18,6,0.213163,3.029172
28083,18,8,0.258010,2.836883
28083,18,10,0.254417,2.795827
28083,18,12,0.251117,2.731894
28083,18,14,0.210873,2.822927
28083,18,16,0.253967,2.714980
28083,18,18,0.207024,2.870829
281017,22,2,0.212172,3.679033
281017,22,5,0.251091,2.945297
281017,22,8,0.286049,2.826873
281017,22,11,0.423143,2.480520
281017,22,14,0.269353,2.783979
281017,22,17,0.241972,2.874100
281017,22,20,0.232930,2.922108
281017,22,22,0.284839,2.930457
285022,12,2,0.450238,2.344249
285022,12,4,0.444187,2.267946
285022,12,6,0.310757,2.398989
285022,12,8,0.408644,2.503853
285022,12,10,0.403445,2.414801
285022,12,12,0.430185,2.460606
288024,40,2,0.137673,4.383298
288024,40,6,0.189717,3.635420
288024,40,10,0.189315,3.617642
288024,40,14,0.192620,3.598462
288024,40,18,0.176001,3.690816
288024,40,22,0.185463,3.672105
288024,40,26,0.178552,3.667082
288024,40,30,0.158624,3.654880
288024,40,34,0.166106,3.590966
288024,40,38,0.162865,3.611052
288024,40,40,0.156025,3.616549
289011,24,2,0.110960,4.504141
289011,24,5,0.166950,3.696798
289011,24,8,0.170443,3.595886
289011,24,11,0.179517,3.506818
289011,24,14,0.161459,3.631337
289011,24,17,0.164809,3.550391
289011,24,20,0.144213,3.625747
289011,24,23,0.158626,3.539445
289011,24,24,0.143598,3.609550
290035,37,2,0.039681,5.478875
290035,37,6,0.097836,4.171903
290035,37,10,0.122709,3.785436
290035,37,14,0.124727,3.686396
290035,37,18,0.130225,3.561586
290035,37,22,0.135488,3.427645
290035,37,26,0.115480,3.575582
290035,37,30,0.089877,3.629204
290035,37,34,0.073461,3.650618
290035,37,37,0.105065,3.576524
29030,21,2,0.075608,4.540587
29030,21,5,0.087995,3.932181
29030,21,8,0.103938,3.753845
29030,21,11,0.088578,3.654778
29030,21,14,0.066230,3.539846
29030,21,17,0.050655,3.594327
29030,21,20,0.053555,3.531813
29030,21,21,0.322564,3.421674
296028,12,2,0.349811,3.230136
296028,12,4,0.490857,2.471916
296028,12,6,0.477671,2.321791
296028,12,8,0.468641,2.284270
296028,12,10,0.256362,2.769031
296028,12,12,0.421370,2.386174
296058,22,2,0.105281,5.028148
296058,22,5,0.245337,3.470072
296058,22,8,0.297836,3.201926
296058,22,11,0.299430,3.104982
296058,22,14,0.298076,3.056542
296058,22,17,0.258943,3.057967
296058,22,20,0.222973,3.167973
296058,22,22,0.212773,3.207387
302022,11,2,0.353862,2.796933
302022,11,4,0.488170,2.175371
302022,11,6,0.270493,2.516909
302022,11,8,0.414848,2.275895
302022,11,10,0.569799,1.936753
302022,11,11,0.391929,2.287012
306051,13,2,0.231455,3.154894
306051,13,4,0.240585,3.004334
306051,13,6,0.283567,2.623153
306051,13,8,0.241293,2.805328
306051,13,10,0.214061,2.849768
306051,13,12,0.222243,2.801135
306051,13,13,0.299815,2.856153
306052,5,2,0.379614,2.978165
306052,5,3,0.469573,2.466181
306052,5,4,0.597465,1.902439
306052,5,5,0.530350,2.079618
3063,6,2,0.312192,2.721573
3063,6,3,0.273842,2.792353
3063,6,4,0.262862,2.608649
3063,6,5,0.302084,2.465623
3063,6,6,0.264414,2.577091
309040,47,2,0.097910,5.393218
309040,47,7,0.217595,3.758258
309040,47,12,0.288808,3.251258
309040,47,17,0.264748,3.302300
309040,47,22,0.292120,3.228090
309040,47,27,0.253469,3.296860
309040,47,32,0.216694,3.365635
309040,47,37,0.169071,3.451910
309040,47,42,0.148221,3.507685
309040,47,47,0.129492,3.475431
317043,11,2,0.177605,3.616905
317043,11,4,0.197594,3.319231
317043,11,6,0.261162,3.162026
317043,11,8,0.333755,3.019448
317043,11,10,0.291206,3.309324
317043,11,11,0.335004,3.056292
326025,8,2,0.404625,3.311256
326025,8,3,0.408576,3.077079
326025,8,4,0.475493,2.853404
326025,8,5,0.368811,3.031427
326025,8,6,0.328871,3.099875
326025,8,7,0.318949,3.112346
326025,8,8,0.398346,2.930999
326085,10,2,0.265518,2.870028
326085,10,3,0.332395,2.413994
326085,10,4,0.464059,2.296256
326085,10,5,0.296752,2.592626
326085,10,6,0.406883,2.395552
326085,10,7,0.428708,2.303936
326085,10,8,0.415977,2.273064
326085,10,9,0.431888,2.177601
326085,10,10,0.430420,2.289450
33044,8,2,0.270452,3.044212
33044,8,3,0.349096,2.660906
33044,8,4,0.355664,2.490658
33044,8,5,0.340447,2.551220
33044,8,6,0.340898,2.538481
33044,8,7,0.356731,2.462101
33044,8,8,0.405347,2.282557
334025,9,2,0.418339,2.577187
334025,9,3,0.478351,2.206141
334025,9,4,0.497042,1.924961
334025,9,5,0.601940,1.746116
334025,9,6,0.596336,1.683296
334025,9,7,0.551016,1.740245
334025,9,8,0.549006,1.744099
334025,9,9,0.611113,1.544172
335088,27,2,0.119177,4.728334
335088,27,5,0.191067,3.929309
335088,27,8,0.205009,3.656207
335088,27,11,0.194355,3.675349
335088,27,14,0.222033,3.501043
335088,27,17,0.191943,3.622359
335088,27,20,0.183037,3.642428
335088,27,23,0.171669,3.641711
335088,27,26,0.167959,3.709342
335088,27,27,0.168592,3.643832
335094,21,2,0.164122,3.798118
335094,21,5,0.205694,3.256074
335094,21,8,0.204275,3.211268
335094,21,11,0.194730,3.219861
335094,21,14,0.171523,3.186743
335094,21,17,0.194833,3.039570
335094,21,20,0.192280,3.004692
335094,21,21,0.190795,3.144622
344010,20,2,0.136695,4.045760
344010,20,4,0.252280,3.226945
344010,20,6,0.296130,2.907991
344010,20,8,0.309985,2.721504
344010,20,10,0.280364,2.819636
344010,20,12,0.255120,2.907174
344010,20,14,0.229566,2.979103
344010,20,16,0.219749,2.943212
344010,20,18,0.195560,3.097147
344010,20,20,0.200290,3.021309
346016,12,2,0.178325,3.632311
346016,12,4,0.176852,3.176782
346016,12,6,0.315215,2.631017
346016,12,8,0.203984,2.909962
346016,12,10,0.335686,2.577901
346016,12,12,0.341780,2.668119
347031,12,2,0.293159,3.156084
347031,12,4,0.432686,2.242769
347031,12,6,0.496507,2.207742
347031,12,8,0.423580,2.346915
347031,12,10,0.417546,2.201652
347031,12,12,0.423999,2.154581
35028,14,2,0.305323,2.840430
35028,14,4,0.426675,2.070208
35028,14,6,0.366419,2.324278
35028,14,8,0.421596,2.213643
35028,14,10,0.423538,2.119909
35028,14,12,0.366471,2.169651
35028,14,14,0.404610,2.086843
35049,11,2,0.181920,2.929566
35049,11,4,0.431630,2.412961
35049,11,6,0.452004,2.483192
35049,11,8,0.437067,2.306531
35049,11,10,0.379392,2.461332
35049,11,11,0.384150,2.437343
36046,12,2,0.256463,2.878415
36046,12,4,0.337618,2.430345
36046,12,6,0.267325,2.495568
36046,12,8,0.220626,2.832179
36046,12,10,0.183433,2.838782
36046,12,12,0.207386,2.858645
365072,19,2,0.121645,4.680807
365072,19,4,0.179497,3.645468
365072,19,6,0.230265,3.227855
365072,19,8,0.244631,3.041842
365072,19,10,0.233749,3.096897
365072,19,12,0.229027,3.153649
365072,19,14,0.211735,3.176128
365072,19,16,0.195324,3.175743
365072,19,18,0.218534,3.112453
365072,19,19,0.220294,3.101778
368037,30,2,0.121481,4.901191
368037,30,5,0.212961,3.716624
368037,30,8,0.266612,3.278563
368037,30,11,0.264549,3.120206
368037,30,14,0.265329,3.090180
368037,30,17,0.186339,3.262067
368037,30,20,0.237170,3.126865
368037,30,23,0.183627,3.234352
368037,30,26,0.151317,3.294988
368037,30,29,0.167280,3.252461
368037,30,30,0.104666,3.393009
372019,13,2,0.279458,3.180794
372019,13,4,0.314963,2.721012
372019,13,6,0.368368,2.344141
372019,13,8,0.343340,2.410747
372019,13,10,0.311976,2.488148
372019,13,12,0.411966,2.048309
372019,13,13,0.370749,2.189538
376086,15,2,0.127612,4.116810
376086,15,4,0.213615,3.489825
376086,15,6,0.197147,3.369228
376086,15,8,0.165741,3.304940
376086,15,10,0.198876,3.157827
376086,15,12,0.202338,3.257026
376086,15,14,0.161049,3.140277
376086,15,15,0.159073,3.225492
384022,9,2,0.329593,2.422487
384022,9,3,0.408471,2.163236
384022,9,4,0.309975,2.531234
384022,9,5,0.287128,2.537297
384022,9,6,0.266894,2.543731
384022,9,7,0.260702,2.403777
384022,9,8,0.261829,2.432299
384022,9,9,0.279558,2.507411
384089,23,2,0.314594,3.483520
384089,23,5,0.330703,2.829704
384089,23,8,0.257301,2.902890
384089,23,11,0.284856,2.733884
384089,23,14,0.315049,2.744200
384089,23,17,0.238450,2.975285
384089,23,20,0.229850,2.826772
384089,23,23,0.209591,2.891164
385022,17,2,0.137227,4.131704
385022,17,4,0.236567,3.112674
385022,17,6,0.290813,2.827744
385022,17,8,0.309794,2.647423
385022,17,10,0.317154,2.583181
385022,17,12,0.297971,2.674715
385022,17,14,0.291591,2.673378
385022,17,16,0.271242,2.667700
385022,17,17,0.294980,2.556959
388006,14,2,0.186609,3.563614
388006,14,4,0.323807,2.563582
388006,14,6,0.320677,2.481853
388006,14,8,0.259714,2.607284
388006,14,10,0.225656,2.737743
388006,14,12,0.188014,2.852264
388006,14,14,0.188806,2.704730
388018,39,2,0.132039,5.197134
388018,39,6,0.226151,3.762214
388018,39,10,0.265722,3.391965
388018,39,14,0.242078,3.487817
388018,39,18,0.267918,3.343427
388018,39,22,0.188661,3.497519
388018,39,26,0.155124,3.508384
388018,39,30,0.181290,3.407243
388018,39,34,0.111419,3.559424
388018,39,38,0.133965,3.504283
388018,39,39,0.145325,3.464283
388067,56,2,0.136437,5.086518
388067,56,8,0.250006,3.554279
388067,56,14,0.293703,3.124321
388067,56,20,0.347002,2.883892
388067,56,26,0.338246,2.828649
388067,56,32,0.297548,2.847490
388067,56,38,0.311502,2.756007
388067,56,44,0.265243,2.874541
388067,56,50,0.255492,2.862062
388067,56,56,0.243179,2.905309
393035,28,2,0.323056,3.937728
393035,28,5,0.416073,3.158239
393035,28,8,0.272482,3.203003
393035,28,11,0.320526,2.970993
393035,28,14,0.314764,2.903286
393035,28,17,0.290449,3.011647
393035,28,20,0.303085,2.978239
393035,28,23,0.284076,2.998096
393035,28,26,0.246161,3.025365
393035,28,28,0.248831,3.003032
41006,6,2,0.327853,3.062303
41006,6,3,0.465827,2.323931
41006,6,4,0.572411,1.930173
41006,6,5,0.454989,2.323614
41006,6,6,0.471043,2.272528
41029,10,2,0.132053,3.286039
41029,10,3,0.166303,3.035915
41029,10,4,0.201718,2.806994
41029,10,5,0.190050,2.892590
41029,10,6,0.232767,2.644946
41029,10,7,0.190388,2.829566
41029,10,8,0.193491,2.772281
41029,10,9,0.237336,2.601057
41029,10,10,0.218531,2.702878
41085,13,2,0.175164,3.564784
41085,13,4,0.291219,2.777605
41085,13,6,0.297951,2.892598
41085,13,8,0.412272,2.365292
41085,13,10,0.289550,2.800074
41085,13,12,0.295387,2.733169
41085,13,13,0.395004,2.423459
41096,3,2,0.527105,1.979095
41096,3,3,0.618828,1.213442
43033,4,2,0.332141,2.871669
43033,4,3,0.538558,1.950622
43033,4,4,0.453520,2.162868
43051,2,2,0.603701,1.655046
45000,39,2,0.104693,4.795330
45000,39,6,0.174102,3.869533
45000,39,10,0.198732,3.562712
45000,39,14,0.184381,3.594266
45000,39,18,0.169827,3.651913
45000,39,22,0.157640,3.686914
45000,39,26,0.163943,3.674155
45000,39,30,0.155303,3.662715
45000,39,34,0.129514,3.730515
45000,39,38,0.119038,3.751592
45000,39,39,0.120892,3.756922
48017,10,2,0.339753,3.048349
48017,10,3,0.281865,3.014627
48017,10,4,0.264546,2.708015
48017,10,5,0.350866,2.734802
48017,10,6,0.421027,2.572192
48017,10,7,0.211145,3.009262
48017,10,8,0.244796,3.186996
48017,10,9,0.384266,2.820990
48017,10,10,0.328948,2.893500
48025,26,2,0.129141,3.767428
48025,26,5,0.091343,3.949069
48025,26,8,0.104303,3.675676
48025,26,11,0.136318,3.470567
48025,26,14,0.091245,3.621949
48025,26,17,0.119934,3.395596
48025,26,20,0.118694,3.364109
48025,26,23,0.084940,3.501774
48025,26,26,0.077244,3.531330
49024,6,2,0.447631,2.198636
49024,6,3,0.404855,2.188907
49024,6,4,0.506052,1.748785
49024,6,5,0.458211,1.986095
49024,6,6,0.495267,1.712762
5096,19,2,0.210810,3.970606
5096,19,4,0.331593,3.012644
5096,19,6,0.494911,2.331854
5096,19,8,0.505608,2.421289
5096,19,10,0.473292,2.474524
5096,19,12,0.469182,2.481028
5096,19,14,0.409203,2.545428
5096,19,16,0.399647,2.608258
5096,19,18,0.371473,2.678478
5096,19,19,0.318007,2.753883
51084,35,2,0.161147,4.691888
51084,35,6,0.294216,3.310680
51084,35,10,0.327335,3.120994
51084,35,14,0.303785,3.046493
51084,35,18,0.308721,2.831902
51084,35,22,0.263679,2.932588
51084,35,26,0.249084,2.942539
51084,35,30,0.210503,3.014889
51084,35,34,0.194872,3.097747
51084,35,35,0.222740,3.012996
6046,23,2,0.174018,4.808196
6046,23,5,0.364778,3.047416
6046,23,8,0.410323,2.832786
6046,23,11,0.364223,2.908023
6046,23,14,0.417446,2.614092
6046,23,17,0.362993,2.814202
6046,23,20,0.358058,2.759716
6046,23,23,0.299162,2.884604
61034,27,2,0.101629,4.574515
61034,27,5,0.189670,3.466168
61034,27,8,0.174771,3.412966
61034,27,11,0.169683,3.493428
61034,27,14,0.155560,3.406170
61034,27,17,0.181985,3.314292
61034,27,20,0.171472,3.301023
61034,27,23,0.138803,3.339342
61034,27,26,0.168205,3.230760
61034,27,27,0.110770,3.451715
64061,17,2,0.203089,3.922386
64061,17,4,0.171597,3.731615
64061,17,6,0.199652,3.348511
64061,17,8,0.228165,3.148255
64061,17,10,0.235251,3.066169
64061,17,12,0.177368,3.284884
64061,17,14,0.228291,3.080941
64061,17,16,0.179876,3.186366
64061,17,17,0.175287,3.204878
65084,33,2,0.145993,4.581304
65084,33,6,0.279086,3.360354
65084,33,10,0.371255,3.038467
65084,33,14,0.295995,2.987392
65084,33,18,0.361627,2.817083
65084,33,22,0.325265,2.825534
65084,33,26,0.263645,2.836890
65084,33,30,0.185962,3.079018
65084,33,33,0.218401,2.981382
69000,9,2,0.263943,2.817003
69000,9,3,0.359323,2.793821
69000,9,4,0.345553,2.526386
69000,9,5,0.373796,2.378609
69000,9,6,0.337097,2.222965
69000,9,7,0.344049,2.314108
69000,9,8,0.239572,2.382620
69000,9,9,0.231450,2.464848
69007,20,2,0.232486,3.533044
69007,20,4,0.307294,2.951706
69007,20,6,0.369390,2.796939
69007,20,8,0.392512,2.706343
69007,20,10,0.379472,2.772723
69007,20,12,0.396973,2.712448
69007,20,14,0.404466,2.584676
69007,20,16,0.316054,2.719164
69007,20,18,0.265300,2.876552
69007,20,20,0.299174,2.772586
69022,3,2,0.467089,2.167982
69022,3,3,0.448091,2.160250
70011,4,2,0.384840,2.440069
70011,4,3,0.393957,2.337956
70011,4,4,0.392324,2.395595
70090,6,2,0.464156,2.736439
70090,6,3,0.451083,2.723181
70090,6,4,0.423151,2.592489
70090,6,5,0.353118,2.706291
70090,6,6,0.448495,2.433591
71076,29,2,0.110736,4.420257
71076,29,5,0.123373,3.784727
71076,29,8,0.180557,3.312829
71076,29,11,0.203994,3.178075
71076,29,14,0.228444,3.124574
71076,29,17,0.127922,3.468808
71076,29,20,0.179545,3.159787
71076,29,23,0.202533,3.122992
71076,29,26,0.170236,3.189351
71076,29,29,0.177548,3.222477
71099,28,2,0.160655,4.187006
71099,28,5,0.208426,3.523960
71099,28,8,0.202027,3.455335
71099,28,11,0.236323,3.238533
71099,28,14,0.230680,3.262260
71099,28,17,0.251263,3.084046
71099,28,20,0.226117,3.156578
71099,28,23,0.198977,3.240904
71099,28,26,0.196606,3.264555
71099,28,28,0.215031,3.207838
77062,11,2,0.206517,3.821409
77062,11,4,0.242100,3.453904
77062,11,6,0.250751,3.359916
77062,11,8,0.260872,3.116991
77062,11,10,0.257980,3.047998
77062,11,11,0.271626,2.981692
78098,21,2,0.172700,4.003492
78098,21,5,0.206811,3.424198
78098,21,8,0.202619,3.326000
78098,21,11,0.184767,3.504708
78098,21,14,0.137287,3.401824
78098,21,17,0.138776,3.411218
78098,21,20,0.118787,3.442315
78098,21,21,0.124719,3.338314
79073,16,2,0.174548,3.973629
79073,16,4,0.222920,3.472748
79073,16,6,0.250910,3.244804
79073,16,8,0.273166,3.133278
79073,16,10,0.266625,3.111126
79073,16,12,0.269274,3.026896
79073,16,14,0.236533,3.221926
79073,16,16,0.251943,3.084306
80085,23,2,0.319692,3.509236
80085,23,5,0.482394,2.420060
80085,23,8,0.280321,2.713800
80085,23,11,0.378731,2.305299
80085,23,14,0.285166,2.459916
80085,23,17,0.264971,2.515576
80085,23,20,0.361189,2.345338
80085,23,23,0.254251,2.597547
80090,15,2,0.076801,4.291348
80090,15,4,0.132405,3.426048
80090,15,6,0.158468,3.332203
80090,15,8,0.121534,3.468531
80090,15,10,0.134545,3.292716
80090,15,12,0.108668,3.249285
80090,15,14,0.314049,3.070308
80090,15,15,0.301625,3.160156
8068,9,2,0.542946,2.442122
8068,9,3,0.215932,2.879727
8068,9,4,0.549082,2.218533
8068,9,5,0.541932,2.183552
8068,9,6,0.553839,2.128427
8068,9,7,0.514850,2.204932
8068,9,8,0.495725,2.256944
8068,9,9,0.463661,2.405258
81066,24,2,0.154713,3.783060
81066,24,5,0.168666,3.461761
81066,24,8,0.158965,3.376318
81066,24,11,0.197020,3.197797
81066,24,14,0.141949,3.346909
81066,24,17,0.121929,3.338523
81066,24,20,0.123928,3.195446
81066,24,23,0.103254,3.292889
81066,24,24,0.110950,3.271304
81090,58,2,0.078151,5.735482
81090,58,8,0.181077,3.944683
81090,58,14,0.212494,3.709626
81090,58,20,0.205668,3.660216
81090,58,26,0.179812,3.694452
81090,58,32,0.193025,3.706355
81090,58,38,0.184197,3.588397
81090,58,44,0.174181,3.683867
81090,58,50,0.121679,3.795359
81090,58,56,0.123143,3.775056
81090,58,58,0.105221,3.760049
81095,25,2,0.133299,4.101311
81095,25,5,0.178510,3.441822
81095,25,8,0.170975,3.510753
81095,25,11,0.202444,3.242322
81095,25,14,0.182158,3.238887
81095,25,17,0.153617,3.278722
81095,25,20,0.118379,3.280711
81095,25,23,0.127819,3.316085
81095,25,25,0.107487,3.338710
87015,6,2,0.265516,3.103978
87015,6,3,0.334447,2.824621
87015,6,4,0.327876,2.762880
87015,6,5,0.355274,2.651803
87015,6,6,0.442046,2.266080
92014,46,2,0.088272,4.921986
92014,46,7,0.141645,3.825276
92014,46,12,0.149254,3.667890
92014,46,17,0.133459,3.717024
92014,46,22,0.129670,3.726917
92014,46,27,0.128635,3.755363
92014,46,32,0.119091,3.663707
92014,46,37,0.122333,3.666498
92014,46,42,0.119868,3.647882
92014,46,46,0.117234,3.632278
94095,24,2,0.068287,5.074262
94095,24,5,0.155309,3.782894
94095,24,8,0.155932,3.760360
94095,24,11,0.152258,3.622236
94095,24,14,0.179880,3.576849
94095,24,17,0.150687,3.671099
94095,24,20,0.139283,3.679484
94095,24,23,0.143957,3.637216
94095,24,24,0.156909,3.636648
97010,19,2,0.311106,3.377844
97010,19,4,0.589993,2.102365
97010,19,6,0.320421,2.578350
97010,19,8,0.298493,2.623398
97010,19,10,0.365445,2.414555
97010,19,12,0.378890,2.373862
97010,19,14,0.359479,2.388958
97010,19,16,0.312312,2.473390
97010,19,18,0.295157,2.556365
97010,19,19,0.275302,2.564063
